Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.421
Comp. Cola Columna,Ag 328.07,0.125
Barren,Ag 328.07,0.163
Cabeza puntual retorno,Ag 328.07,0.427
Columna #1,Ag 328.07,0.391
Columna #2,Ag 328.07,0.329
Columna #3,Ag 328.07,0.262
Columna #4,Ag 328.07,0.164
Columna #5,Ag 328.07,0.113
Celda # 11-A,Ag 328.07,0.037
Celda # 11-B,Ag 328.07,0.031
Celda # 11-C,Ag 328.07,0.237
Celda #5-9,Ag 328.07,0.047
Celda #(F1+F2),Ag 328.07,0.541
NE Tubo 1,Ag 328.07,0.037
NE Tubo 2,Ag 328.07,0.128
NE Tubo 4,Ag 328.07,0.062
NE Tubo 5,Ag 328.07,0.036
NE Tubo 6,Ag 328.07,0.023
NE Tubo 7,Ag 328.07,0.186
Puntual Noroeste,Ag 328.07,0.112
Barren Patios,Ag 328.07,0.137
Tubo 3,Ag 328.07,0.182
Especial 1,Ag 328.07,0.392
Especial 2,Ag 328.07,0.048
Especial 3,Ag 328.07,0.059
Especial 4,Ag 328.07,0.04
Especial 5,Ag 328.07,0.212
