Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.406
Comp. Cola Columna,Cu 324.75,1.979
Barren,Cu 324.75,1.833
Cabeza puntual retorno,Cu 324.75,2.424
Celda # 11-A,Cu 324.75,0.896
Celda # 11-B,Cu 324.75,0.18
Celda # 11-C,Cu 324.75,0.121
Celda # 6-F2,Cu 324.75,0.059
Celda #5-9,Cu 324.75,8.789
Celda #(F1+F2),Cu 324.75,1.067
NE Tubo 1,Cu 324.75,0.066
NE Tubo 2,Cu 324.75,0.081
NE Tubo 4,Cu 324.75,0.254
NE Tubo 5,Cu 324.75,0.046
NE Tubo 6,Cu 324.75,0.032
NE Tubo 7,Cu 324.75,0.42
Puntual Noroeste,Cu 324.75,1.075
Barren Patios,Cu 324.75,1.736
Tubo 3,Cu 324.75,1.378
Especial 1,Cu 324.75,3.91
Especial 2,Cu 324.75,1.991
Especial 3,Cu 324.75,1.05
Especial 4,Cu 324.75,1.754
Especial 5,Cu 324.75,7.88
