Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.851
Comp. Cola Columna,Cu 324.75,1.452
Barren,Cu 324.75,1.418
Cabeza puntual retorno,Cu 324.75,1.88
Celda # 11-A,Cu 324.75,0.8
Celda # 11-B,Cu 324.75,0.107
Celda # 11-C,Cu 324.75,0.103
Celda # 6-F2,Cu 324.75,0.066
Celda #5-9,Cu 324.75,7.348
Celda #(F1+F2),Cu 324.75,0.749
NE Tubo 1,Cu 324.75,0.147
NE Tubo 2,Cu 324.75,0.091
NE Tubo 4,Cu 324.75,0.213
NE Tubo 5,Cu 324.75,0.082
NE Tubo 6,Cu 324.75,0.09
NE Tubo 7,Cu 324.75,0.566
Puntual Noroeste,Cu 324.75,0.868
Barren Patios,Cu 324.75,1.455
Tubo 3,Cu 324.75,1.349
Especial 1,Cu 324.75,3.851
Especial 2,Cu 324.75,2.301
Especial 3,Cu 324.75,1.21
Especial 4,Cu 324.75,2.198
Especial 5,Cu 324.75,7.253
