Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.92
Comp. Cola Columna,Cu 324.75,0.856
Barren,Cu 324.75,0.87
Cabeza puntual retorno,Cu 324.75,0.838
Columna #1,Cu 324.75,0.729
Columna #2,Cu 324.75,0.72
Columna #3,Cu 324.75,0.703
Columna #4,Cu 324.75,0.703
Celda # 11-A,Cu 324.75,0.235
Celda # 11-B,Cu 324.75,0.083
Celda # 11-C,Cu 324.75,0.069
Celda #5-9,Cu 324.75,0.818
Celda #(F1+F2),Cu 324.75,0.875
NE Tubo 1,Cu 324.75,0.047
NE Tubo 2,Cu 324.75,0.242
NE Tubo 4,Cu 324.75,0.084
NE Tubo 5,Cu 324.75,0.035
NE Tubo 6,Cu 324.75,0.062
NE Tubo 7,Cu 324.75,7.435
Puntual Noroeste,Cu 324.75,0.869
Barren Patios,Cu 324.75,0.734
Tubo 3,Cu 324.75,0.808
Especial 1,Cu 324.75,0.244
Especial 2,Cu 324.75,0.043
Especial 3,Cu 324.75,0.155
Especial 4,Cu 324.75,0.344
Especial 5,Cu 324.75,0.1
