Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.59
Comp. Cola Columna,Cu 324.75,0.609
Barren,Cu 324.75,0.607
Cabeza puntual retorno,Cu 324.75,0.583
Celda # 11-A,Cu 324.75,0.143
Celda # 11-B,Cu 324.75,0.058
Celda # 11-C,Cu 324.75,0.062
Celda # 6-F2,Cu 324.75,0.048
Celda #5-9,Cu 324.75,0.773
Celda #(F1+F2),Cu 324.75,0.517
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.088
NE Tubo 4,Cu 324.75,0.152
NE Tubo 5,Cu 324.75,0.062
NE Tubo 6,Cu 324.75,0.08
NE Tubo 7,Cu 324.75,0.256
Puntual Noroeste,Cu 324.75,0.545
Barren Patios,Cu 324.75,0.509
Tubo 3,Cu 324.75,1.428
Especial 1,Cu 324.75,0.074
Especial 2,Cu 324.75,0.058
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.541
Especial 5,Cu 324.75,0.088
