Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.128
Columna #2,Au 242.80,0.1
Columna #3,Au 242.80,0.067
Columna #4,Au 242.80,0.034
Columna #5,Au 242.80,0.009
Comp. Cabeza Columna,Au 242.80,0.147
Cabeza puntual retorno,Au 242.80,0.148
Celda #5-9,Au 242.80,0.098
Celda #(F1+F2),Au 242.80,0.157
Especial 1,Au 242.80,0.037
Especial 2,Au 242.80,0.065
Especial 3,Au 242.80,0.048
Especial 4,Au 242.80,0.075
Especial 5,Au 242.80,0.08
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.023
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.095
NE Tubo 4,Au 242.80,0.082
NE Tubo 5,Au 242.80,0.239
NE Tubo 6,Au 242.80,0.113
NE Tubo 7,Au 242.80,0.286
Puntual Noroeste,Au 242.80,0.159
Tubo 3,Au 242.80,0.173
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.006
