"Analyst",""
"Date Started","10/4/2024 3:38 AM  GMT: 10/4/2024 10:38 AM"
"Worksheet","EXP000124_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/4/2024","3:44:48 AM","PATRON",0.8787,"","mg/L"
"10/4/2024","3:45:12 AM","BLANCO",0.0135,"","mg/L"
"10/4/2024","3:45:22 AM","REAGENT BLANK",0.0000,"","mg/L"
"10/4/2024","3:45:36 AM","EXP000124-001",0.2878,"","mg/L"
"10/4/2024","3:45:54 AM","EXP000124-002",0.0259,"","mg/L"
"10/4/2024","3:46:10 AM","EXP000124-003",0.0884,"","mg/L"
"10/4/2024","3:46:22 AM","EXP000124-004",0.1753,"","mg/L"
"10/4/2024","3:46:36 AM","EXP000124-005",0.4242,"","mg/L"
"10/4/2024","3:46:50 AM","EXP000124-006",0.1535,"","mg/L"
"10/4/2024","3:47:10 AM","PATRON",0.8904,"","mg/L"
"10/4/2024","3:47:26 AM","EXP000124-007",0.2212,"","mg/L"
"10/4/2024","3:47:38 AM","EXP000124-008",0.0706,"","mg/L"
"10/4/2024","3:48:04 AM","EXP000124-009",0.1216,"","mg/L"
"10/4/2024","3:50:14 AM","EXP000124-010",0.4272,"","mg/L"
"10/4/2024","3:50:30 AM","EXP000124-011",0.1288,"","mg/L"
"10/4/2024","3:50:42 AM","EXP000124-012",0.1513,"","mg/L"
"10/4/2024","3:52:26 AM","PATRON",0.8872,"","mg/L"
"10/4/2024","3:52:40 AM","EXP000124-013",0.0356,"","mg/L"
"10/4/2024","3:52:58 AM","EXP000124-014",0.0237,"","mg/L"
"10/4/2024","3:53:14 AM","EXP000124-015",0.0054,"","mg/L"
"10/4/2024","3:53:26 AM","EXP000124-016",0.0302,"","mg/L"
"10/4/2024","3:54:06 AM","EXP000124-017",0.0039,"","mg/L"
"10/4/2024","3:54:18 AM","EXP000124-018",0.0310,"","mg/L"
"10/4/2024","3:54:34 AM","PATRON",0.9202,"","mg/L"
"10/4/2024","3:54:52 AM","EXP000124-019",0.5627,"","mg/L"
"10/4/2024","3:55:08 AM","EXP000124-020",0.0808,"","mg/L"
"10/4/2024","3:55:20 AM","EXP000124-021",4.9558,"","mg/L"
"10/4/2024","3:55:34 AM","EXP000124-022","OVER","R","mg/L"
"10/4/2024","3:58:28 AM","EXP000124-024",0.9406,"","mg/L"
"10/4/2024","3:58:44 AM","PATRON",0.8971,"","mg/L"
"10/4/2024","4:05:24 AM","EXP000124-023",0.0152,"","mg/L"
"10/4/2024","4:05:24 AM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"


"10/4/2024","4:02:08 AM","EXP000124-022",3.9577,"","mg/L"
"10/4/2024","4:02:08 AM","PATRON","","","mg/L"
