Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.481
Comp. Cola Columna,Ag 328.07,0.3
Barren,Ag 328.07,0.267
Cabeza puntual retorno,Ag 328.07,0.431
Celda # 11-A,Ag 328.07,0.043
Celda # 11-B,Ag 328.07,0.033
Celda # 11-C,Ag 328.07,0.031
Celda # 6-F2,Ag 328.07,0.546
Celda #5-9,Ag 328.07,0.284
Celda #(F1+F2),Ag 328.07,0.434
NE Tubo 1,Ag 328.07,2.717
NE Tubo 2,Ag 328.07,0.159
NE Tubo 4,Ag 328.07,0.078
NE Tubo 5,Ag 328.07,0.035
NE Tubo 6,Ag 328.07,0.03
NE Tubo 7,Ag 328.07,0.52
Puntual Noroeste,Ag 328.07,0.39
Barren Patios,Ag 328.07,0.373
Tubo 3,Ag 328.07,0.549
Especial 1,Ag 328.07,0.175
Especial 2,Ag 328.07,0.436
Especial 3,Ag 328.07,0.057
Especial 4,Ag 328.07,0.046
Especial 5,Ag 328.07,0.161
