Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.106
Cabeza puntual retorno,Cu 324.75,0.131
Celda #(F1+F2),Cu 324.75,0.183
Tubo 3,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.061
NE Tubo 4,Cu 324.75,0.043
Especial 1,Cu 324.75,0.039
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,0.062
Especial 4,Cu 324.75,0.046
Especial 5,Cu 324.75,0.343
Comp. Cola Columna,Cu 324.75,0.094
Barren,Cu 324.75,0.316
Barren Patios,Cu 324.75,0.143
NE Tubo 1,Cu 324.75,0.179
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.03
NE Tubo 7,Cu 324.75,1.285
Celda # 11-A,Cu 324.75,0.058
Celda # 11-B,Cu 324.75,0.301
Celda # 11-C,Cu 324.75,0.054
Celda #5-9,Cu 324.75,0.04
