Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.783
Comp. Cola Columna,Cu 324.75,1.921
Barren,Cu 324.75,1.863
Cabeza puntual retorno,Cu 324.75,1.751
Celda # 11-A,Cu 324.75,0.124
Celda # 11-B,Cu 324.75,0.039
Celda # 11-C,Cu 324.75,-0.000
Celda # 6-F2,Cu 324.75,0.015
Celda #5-9,Cu 324.75,0.873
Celda #(F1+F2),Cu 324.75,2.060
NE Tubo 1,Cu 324.75,0.047
NE Tubo 2,Cu 324.75,0.275
NE Tubo 4,Cu 324.75,0.233
NE Tubo 5,Cu 324.75,0.926
NE Tubo 6,Cu 324.75,8.309
NE Tubo 7,Cu 324.75,1.690
Puntual Noroeste,Cu 324.75,1.959
Barren Patios,Cu 324.75,1.632
Tubo 3,Cu 324.75,1.825
Especial 1,Cu 324.75,0.092
Especial 2,Cu 324.75,0.006
Especial 3,Cu 324.75,0.041
Especial 4,Cu 324.75,0.173
Especial 5,Cu 324.75,0.025
