Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.247
Cabeza puntual retorno,Cu 324.75,0.231
Celda #(F1+F2),Cu 324.75,0.262
Puntual Noroeste,Cu 324.75,0.274
Tubo 3,Cu 324.75,0.465
NE Tubo 2,Cu 324.75,0.06
NE Tubo 4,Cu 324.75,0.044
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.034
Especial 3,Cu 324.75,0.095
Especial 4,Cu 324.75,0.103
Especial 5,Cu 324.75,0.095
Comp. Cola Columna,Cu 324.75,0.303
Barren,Cu 324.75,0.273
Barren Patios,Cu 324.75,0.234
NE Tubo 1,Cu 324.75,0.033
NE Tubo 5,Cu 324.75,0.042
NE Tubo 6,Cu 324.75,0.023
NE Tubo 7,Cu 324.75,0.455
Celda # 11-A,Cu 324.75,0.094
Celda # 11-B,Cu 324.75,0.029
Celda # 11-C,Cu 324.75,0.068
Celda # 6-F2,Cu 324.75,0.309
Celda #5-9,Cu 324.75,0.893
