Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.14
Columna #2,Au 242.80,0.102
Columna #3,Au 242.80,0.072
Columna #4,Au 242.80,0.043
Columna #5,Au 242.80,0.027
Comp. Cabeza Columna,Au 242.80,0.189
Cabeza puntual retorno,Au 242.80,0.183
Celda #(F1+F2),Au 242.80,0.195
Celda #5-9,Au 242.80,0.066
Celda # 11-A,Au 242.80,0.088
Celda # 11-B,Au 242.80,0.071
Celda # 11-C,Au 242.80,0.033
NE Tubo 2,Au 242.80,0.144
NE Tubo 4,Au 242.80,0.293
NE Tubo 5,Au 242.80,0.378
NE Tubo 6,Au 242.80,0.286
NE Tubo 7,Au 242.80,0.163
Puntual Noroeste,Au 242.80,0.201
Tubo 3,Au 242.80,0.106
Especial 1,Au 242.80,0.064
Especial 2,Au 242.80,0.068
Especial 3,Au 242.80,0.044
Especial 4,Au 242.80,0.035
Especial 5,Au 242.80,0.063
Comp. Cola Columna,Au 242.80,0.027
Barren,Au 242.80,0.03
NE Tubo 1,Au 242.80,0.011
Barren Patios,Au 242.80,0.031
