Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.872
Cabeza puntual retorno,Cu 324.75,0.697
Celda #(F1+F2),Cu 324.75,0.317
Puntual Noroeste,Cu 324.75,0.067
Tubo 3,Cu 324.75,0.054
Barren,Cu 324.75,0.728
Celda # 11-A,Cu 324.75,0.190
Celda # 11-B,Cu 324.75,1.664
Celda # 11-C,Cu 324.75,4.441
Celda #5-9,Cu 324.75,0.374
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.047
NE Tubo 4,Cu 324.75,0.081
NE Tubo 5,Cu 324.75,0.024
NE Tubo 6,Cu 324.75,0.021
NE Tubo 7,Cu 324.75,0.067
Barren Patios,Cu 324.75,0.625
Especial 1,Cu 324.75,0.303
Especial 2,Cu 324.75,1.203
Especial 3,Cu 324.75,0.048
Especial 4,Cu 324.75,0.029
Especial 5,Cu 324.75,6.051
