Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.023
Comp. Cola Columna,Cu 324.75,2.517
Barren,Cu 324.75,2.679
Cabeza puntual retorno,Cu 324.75,3.066
Celda # 11-A,Cu 324.75,1.471
Celda # 11-B,Cu 324.75,0.078
Celda # 11-C,Cu 324.75,1.330
Celda # 6-F2,Cu 324.75,0.040
Celda #5-9,Cu 324.75,0.235
Celda #(F1+F2),Cu 324.75,3.056
NE Tubo 1,Cu 324.75,0.049
NE Tubo 2,Cu 324.75,0.085
NE Tubo 4,Cu 324.75,2.055
NE Tubo 5,Cu 324.75,2.632
NE Tubo 6,Cu 324.75,0.262
NE Tubo 7,Cu 324.75,11.21
Puntual Noroeste,Cu 324.75,3.027
Barren Patios,Cu 324.75,2.958
Tubo 3,Cu 324.75,0.788
Especial 1,Cu 324.75,0.120
Especial 2,Cu 324.75,0.102
Especial 3,Cu 324.75,0.221
Especial 4,Cu 324.75,0.803
Especial 5,Cu 324.75,0.105
