Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.624
Comp. Cola Columna,Cu 324.75,0.272
Barren,Cu 324.75,0.274
Cabeza puntual retorno,Cu 324.75,0.726
Celda # 11-A,Cu 324.75,0.093
Celda # 11-B,Cu 324.75,0.103
Celda # 11-C,Cu 324.75,0.071
Celda # 6-F2,Cu 324.75,2.354
Celda #5-9,Cu 324.75,0.06
Celda #(F1+F2),Cu 324.75,0.879
NE Tubo 1,Cu 324.75,3.05
NE Tubo 2,Cu 324.75,0.157
NE Tubo 4,Cu 324.75,0.489
NE Tubo 5,Cu 324.75,0.117
NE Tubo 6,Cu 324.75,0.112
NE Tubo 7,Cu 324.75,0.86
Puntual Noroeste,Cu 324.75,0.84
Barren Patios,Cu 324.75,0.365
Tubo 3,Cu 324.75,1.729
Especial 1,Cu 324.75,0.089
Especial 2,Cu 324.75,0.053
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.16
Especial 5,Cu 324.75,0.069
