"Analista",""
"Fecha de inicio","05:10 p. m. 23/01/2023"
"Hoja de trabajo","Sa000127_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0223,"","mg/L",0.6,0.1343,0.1333,0.1349,0.1345
"Ag","BLANCO",0.0019,"","mg/L",">100",0.0003,0.0001,-0.0001,0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",44.7,0.0003,0.0002,0.0005,0.0002
"Ag","SA000127-001",4.4875,"","mg/L",0.6,0.0241,0.0241,0.0240,0.0243
"Ag","SA000127-002",0.0597,"","mg/L",15.5,0.0003,0.0003,0.0003,0.0004
"Ag","SA000127-003",23.9604,"","mg/L",0.6,0.1263,0.1254,0.1267,0.1269
"Ag","SA000127-004",38.5150,"","mg/L",0.9,0.1990,0.1988,0.2008,0.1974
"Ag","SA000127-005",7.6644,"","mg/L",1.4,0.0409,0.0412,0.0403,0.0414
"Ag","PATRON",1.0149,"","mg/L",0.9,0.1333,0.1320,0.1344,0.1336
"Ag","SA000127-006",5.8423,"","mg/L",0.6,0.0313,0.0313,0.0312,0.0315
"Ag","SA000127-007",12.0155,"","mg/L",0.4,0.0642,0.0640,0.0645,0.0641
"Ag","SA000127-008",13.5158,"","mg/L",1.2,0.0720,0.0711,0.0727,0.0721
"Ag","SA000127-009",15.4730,"","mg/L",0.5,0.0822,0.0818,0.0822,0.0826
"Ag","SA000127-010",6.0954,"","mg/L",0.4,0.0326,0.0327,0.0326,0.0325
"Ag","PATRON",1.0201,"","mg/L",0.4,0.1340,0.1342,0.1334,0.1343
"Ag","BLANCO",-0.0018,"","mg/L",16.8,-0.0002,-0.0002,-0.0003,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0000,0.0000,0.0000,0.0000
"Ag","SA000127-011",6.5256,"","mg/L",1.2,0.0349,0.0345,0.0349,0.0353
"Ag","SA000127-012",8.7871,"","mg/L",0.9,0.0471,0.0466,0.0475,0.0471
"Ag","SA000127-013",10.2192,"","mg/L",0.6,0.0545,0.0549,0.0543,0.0544
"Ag","SA000127-014",10.6829,"","mg/L",0.8,0.0571,0.0566,0.0573,0.0575
"Ag","SA000127-015",5.4483,"","mg/L",0.8,0.0296,0.0298,0.0295,0.0293
"Ag","PATRON",1.0184,"","mg/L",1.0,0.1338,0.1339,0.1350,0.1324
"Ag","SA000127-016",4.2788,"","mg/L",2.1,0.0230,0.0226,0.0229,0.0236
"Ag","SA000127-017",1.7990,"","mg/L",1.6,0.0097,0.0096,0.0098,0.0096
"Ag","SA000127-018",1.2905,"","mg/L",2.3,0.0069,0.0070,0.0070,0.0067
"Ag","SA000127-019",1.9621,"","mg/L",0.1,0.0105,0.0105,0.0105,0.0105
"Ag","SA000127-020",4.3664,"","mg/L",0.1,0.0235,0.0234,0.0235,0.0235
"Ag","PATRON",1.0146,"","mg/L",1.0,0.1333,0.1318,0.1341,0.1340
"Ag","BLANCO",0.0000,"","mg/L",">100",0.0000,0.0001,0.0000,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,0.0001,-0.0001,-0.0001
"Ag","SA000127-021",6.2723,"","mg/L",1.3,0.0336,0.0337,0.0340,0.0332
"Ag","SA000127-022",4.1472,"","mg/L",0.9,0.0223,0.0224,0.0224,0.0220
"Ag","SA000127-023",1.4562,"","mg/L",0.5,0.0078,0.0078,0.0079,0.0078
"Ag","SA000127-024",1.5169,"","mg/L",1.8,0.0081,0.0081,0.0083,0.0080
"Ag","SA000127-025",3.5932,"","mg/L",1.0,0.0193,0.0195,0.0192,0.0192
"Ag","PATRON",1.0214,"","mg/L",1.1,0.1341,0.1333,0.1358,0.1332
"Ag","SA000127-026",2.6082,"","mg/L",2.0,0.0140,0.0139,0.0138,0.0143
"Ag","SA000127-027",7.1915,"","mg/L",0.4,0.0386,0.0385,0.0388,0.0386
"Ag","SA000127-028",3.6015,"","mg/L",0.7,0.0193,0.0193,0.0195,0.0193
"Ag","SA000127-029",0.7047,"","mg/L",1.3,0.0038,0.0038,0.0038,0.0037
"Ag","SA000127-030",0.0386,"","mg/L",7.0,0.0002,0.0002,0.0002,0.0002
"Ag","PATRON",1.0198,"","mg/L",0.4,0.1339,0.1340,0.1334,0.1344
"Ag","BLANCO",0.0026,"","mg/L",30.3,0.0004,0.0003,0.0003,0.0005
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",13.3,0.0003,0.0003,0.0004,0.0003
"Ag","SA000127-031",5.3336,"","mg/L",0.6,0.0286,0.0288,0.0285,0.0286
"Ag","SA000127-032",5.8410,"","mg/L",0.8,0.0313,0.0310,0.0315,0.0314
"Ag","PATRON",1.0104,"","mg/L",0.9,0.1327,0.1327,0.1339,0.1315
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,-0.0001,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",29.7,0.0003,0.0003,0.0004,0.0002
