Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.768
Cabeza puntual retorno,Cu 324.75,1.857
Celda #(F1+F2),Cu 324.75,2.04
Puntual Noroeste,Cu 324.75,1.508
Tubo 3,Cu 324.75,2.063
Comp. Cola Columna,Cu 324.75,1.029
Barren,Cu 324.75,1.055
Celda # 11-A,Cu 324.75,0.132
Celda # 11-B,Cu 324.75,1.429
Celda # 11-C,Cu 324.75,0.171
Celda #5-9,Cu 324.75,0.102
NE Tubo 2,Cu 324.75,1.219
NE Tubo 1,Cu 324.75,10.89
NE Tubo 4,Cu 324.75,0.094
NE Tubo 5,Cu 324.75,0.103
NE Tubo 6,Cu 324.75,0.1
NE Tubo 7,Cu 324.75,0.515
Barren Patios,Cu 324.75,0.904
Especial 1,Cu 324.75,0.132
Especial 2,Cu 324.75,0.102
Especial 3,Cu 324.75,0.415
Especial 4,Cu 324.75,0.788
Especial 5,Cu 324.75,0.135
Columna #1,Cu 324.75,1.698
Columna #2,Cu 324.75,1.598
Columna #3,Cu 324.75,1.453
Columna #4,Cu 324.75,1.302
Columna #5,Cu 324.75,1.125
