Analyst,Elizandell,,,,
Date Started,11/07/2023,,,,
Worksheet,LC000696_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
11/07/2023,03:00:00 a. m.,PATRON,0.901,,mg/L
11/07/2023,03:01:00 a. m.,BLANCO,-0.014,,mg/L
11/07/2023,03:02:00 a. m.,REAGENT BLANK,-0.02,,mg/L
11/07/2023,03:03:00 a. m.,LC000689-013,0.520078128,,mg/L
11/07/2023,03:04:00 a. m.,LC000689-014,0.047636497,,mg/L
11/07/2023,03:05:00 a. m.,LC000689-015,1.633430203,,mg/L
11/07/2023,03:06:00 a. m.,LC000689-016,1.648491336,,mg/L
11/07/2023,03:07:00 a. m.,LC000689-017,0.115218115,,mg/L
11/07/2023,03:08:00 a. m.,LC000689-018,0.023632793,,mg/L
11/07/2023,03:09:00 a. m.,PATRON,0.915,,mg/L
11/07/2023,03:10:00 a. m.,LC000689-019,0.035254598,,mg/L
11/07/2023,03:11:00 a. m.,PATRON,0.909,,mg/L
11/07/2023,03:12:00 a. m.,BLANCO,,,mg/L
