Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.104
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.104
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.01
Celda # 6-F2,Au 242.80,0.008
Celda #5-9,Au 242.80,0.055
Celda #(F1+F2),Au 242.80,0.106
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.06
NE Tubo 4,Au 242.80,0.164
NE Tubo 5,Au 242.80,0.156
NE Tubo 6,Au 242.80,0.038
NE Tubo 7,Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.105
Tubo 3,Au 242.80,0.1
Especial 1,Au 242.80,0.05
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.057
