Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.372
Cabeza puntual retorno,Cu 324.75,0.328
Celda #(F1+F2),Cu 324.75,0.394
Puntual Noroeste,Cu 324.75,0.427
Tubo 3,Cu 324.75,0.511
Comp. Cola Columna,Cu 324.75,0.384
Barren,Cu 324.75,0.496
Celda # 11-A,Cu 324.75,0.180
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.151
Celda # 6-F2,Cu 324.75,0.090
Celda #5-9,Cu 324.75,0.241
NE Tubo 1,Cu 324.75,0.087
NE Tubo 2,Cu 324.75,0.108
NE Tubo 4,Cu 324.75,0.137
NE Tubo 5,Cu 324.75,0.151
NE Tubo 6,Cu 324.75,0.113
NE Tubo 7,Cu 324.75,1.183
Barren Patios,Cu 324.75,0.487
Especial 1,Cu 324.75,0.169
Especial 2,Cu 324.75,0.199
Especial 3,Cu 324.75,0.271
Especial 4,Cu 324.75,0.266
Especial 5,Cu 324.75,0.177
