Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.269
Columna #2,Cu 324.75,1.375
Columna #3,Cu 324.75,1.381
Columna #4,Cu 324.75,1.411
Columna #5,Cu 324.75,1.342
Comp. Cabeza Columna,Cu 324.75,1.085
Comp. Cola Columna,Cu 324.75,1.548
Barren,Cu 324.75,1.594
Cabeza puntual retorno,Cu 324.75,1.068
Celda # 11-A,Cu 324.75,8.632
Celda # 11-B,Cu 324.75,0.695
Celda # 11-C,Cu 324.75,0.119
Celda #5-9,Cu 324.75,0.021
Celda #(F1+F2),Cu 324.75,0.837
NE Tubo 2,Cu 324.75,1.105
NE Tubo 4,Cu 324.75,0.302
NE Tubo 5,Cu 324.75,0.261
NE Tubo 6,Cu 324.75,0.582
NE Tubo 7,Cu 324.75,0.549
Puntual Noroeste,Cu 324.75,0.788
Barren Patios,Cu 324.75,1.200
Tubo 3,Cu 324.75,1.341
Especial 1,Cu 324.75,0.241
Especial 2,Cu 324.75,0.017
Especial 3,Cu 324.75,7.302
Especial 4,Cu 324.75,7.357
Especial 5,Cu 324.75,0.180
