Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.268
Cabeza puntual retorno,Cu 324.75,0.262
Celda #(F1+F2),Cu 324.75,0.258
Puntual Noroeste,Cu 324.75,0.249
Tubo 3,Cu 324.75,0.101
Comp. Cola Columna,Cu 324.75,0.355
Barren,Cu 324.75,0.305
Celda # 11-A,Cu 324.75,0.227
Celda # 11-B,Cu 324.75,0.192
Celda # 11-C,Cu 324.75,0.082
Celda # 6-F2,Cu 324.75,0.022
Celda #5-9,Cu 324.75,0.019
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.057
NE Tubo 4,Cu 324.75,0.213
NE Tubo 5,Cu 324.75,0.181
NE Tubo 6,Cu 324.75,0.069
NE Tubo 7,Cu 324.75,0.801
Barren Patios,Cu 324.75,0.329
Especial 1,Cu 324.75,0.050
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.140
Especial 5,Cu 324.75,0.064
