Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.401
Comp. Cola Columna,Ag 328.07,0.229
Barren,Ag 328.07,0.215
Cabeza puntual retorno,Ag 328.07,0.429
Celda # 11-A,Ag 328.07,0.033
Celda # 11-B,Ag 328.07,0.161
Celda # 11-C,Ag 328.07,0.034
Celda # 6-F2,Ag 328.07,0.941
Celda #5-9,Ag 328.07,0.187
Celda #(F1+F2),Ag 328.07,0.37
NE Tubo 1,Ag 328.07,0.871
NE Tubo 2,Ag 328.07,0.097
NE Tubo 4,Ag 328.07,0.045
NE Tubo 5,Ag 328.07,0.023
NE Tubo 6,Ag 328.07,0.038
NE Tubo 7,Ag 328.07,0.039
Puntual Noroeste,Ag 328.07,0.06
Barren Patios,Ag 328.07,0.193
Tubo 3,Ag 328.07,0.055
Especial 1,Ag 328.07,1.147
Especial 2,Ag 328.07,0.084
Especial 3,Ag 328.07,0.047
Especial 4,Ag 328.07,0.034
Especial 5,Ag 328.07,0.926
