"Analyst",""
"Date Started","9/4/2025 5:39 AM  GMT: 9/4/2025 12:39 PM"
"Worksheet","LC005291"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"9/4/2025","5:59:36 AM","PATRON",0.8978,"","mg/L",1.1
"9/4/2025","5:59:50 AM","BLANCO",-0.0051,"","mg/L",78.3
"9/4/2025","6:00:00 AM","REAGENT BLANK",0.0000,"","mg/L",45.8
"9/4/2025","6:00:14 AM","LC005286-016",0.0453,"","mg/L",1.8
"9/4/2025","6:00:26 AM","LC005286-017",0.0672,"","mg/L",99.5
"9/4/2025","6:00:38 AM","LC005286-018",0.2891,"","mg/L",0.8
"9/4/2025","6:00:52 AM","LC005286-019",-0.0007,"","mg/L",">100"
"9/4/2025","6:01:06 AM","LC005286-020",0.4053,"","mg/L",0.2
"9/4/2025","6:01:18 AM","LC005286-021",0.4467,"","mg/L",0.2
"9/4/2025","6:02:10 AM","PATRON",0.9104,"","mg/L",1.2
"9/4/2025","6:02:26 AM","BLANCO",0.0067,"","mg/L",28.3
"9/4/2025","6:02:38 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/4/2025","6:02:38 AM","LC005156-009","","","mg/L",""
