Analista,DESM,,,,,,,,,
Fecha de inicio,16/07/2022 02:01,,,,,,,,,
Hoja de trabajo,Ec000076_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5202,,mg/L,3.2,0.0152,0.0009,0.0153,0.0155,0.0146
Au,BLANCO,-0.0024,,mg/L,>100,-0.0001,0.0011,-0.0001,0.0001,-0.0002
Au,BLANCO REACTIVO,0,,mg/L,36.8,-0.0009,-0.0004,-0.0013,-0.0006,-0.0009
Au,EC000076-001,0.0397,,mg/L,23.7,0.0049,0.0011,0.0063,0.0045,0.0041
Au,EC000076-002,0.0093,,mg/L,22.4,0.0011,0.0015,0.0009,0.0013,0.0013
Au,EC000076-003,0.0197,,mg/L,11.8,0.0024,0.0011,0.0027,0.0024,0.0022
Au,EC000076-004,0.0076,,mg/L,53.4,0.0007,0.0018,0.0011,0.0006,0.0004
Au,EC000076-005,0.0079,,mg/L,45.3,0.001,0.0015,0.0005,0.0009,0.0014
Au,EC000076-006,0.0148,,mg/L,2.3,0.0018,0.0018,0.0018,0.0018,0.0019
Au,EC000076-007,0.0015,,mg/L,49.1,0.0002,0.0013,0.0001,0.0003,0.0002
Au,EC000076-008,0.0107,,mg/L,22.9,0.0013,0.0013,0.0013,0.001,0.0016
Au,EC000076-009,0.058,,mg/L,4.3,0.0072,0.0014,0.0069,0.0074,0.0074
Au,EC000076-010,0.188,,mg/L,2.3,0.0236,0.002,0.023,0.0241,0.0237
Au,PATRON,0.5075,,mg/L,0.6,0.0148,0.0018,0.0149,0.0147,0.0147
Au,BLANCO,-0.0107,,mg/L,74.4,-0.0003,0.0013,-0.0003,-0.0001,-0.0005
Au,BLANCO REACTIVO,0,,mg/L,22.1,-0.0013,0.0003,-0.0011,-0.0016,-0.0012
Au,EC000076-011,0.2184,,mg/L,1.2,0.0265,0.0022,0.0261,0.0265,0.0268
Au,EC000076-012,0.2433,,mg/L,1.7,0.0307,0.0017,0.0306,0.0312,0.0302
Au,EC000076-013,0.1681,,mg/L,1.1,0.0211,0.0023,0.0213,0.0208,0.0212
Au,EC000076-014,0.1528,,mg/L,2.7,0.0191,0.0022,0.0185,0.0194,0.0194
Au,EC000076-015,0.0587,,mg/L,8.8,0.0073,0.0017,0.0067,0.0072,0.008
Au,EC000076-016,0.0563,,mg/L,4.6,0.007,0.0025,0.0066,0.0072,0.0071
Au,EC000076-017,0.0057,,mg/L,34.3,0.0007,0.0022,0.0005,0.001,0.0006
Au,EC000076-018,0.0325,,mg/L,9,0.004,0.0024,0.0037,0.0041,0.0044
Au,EC000076-019,0.0112,,mg/L,25.3,0.0014,0.0017,0.0014,0.001,0.0017
Au,EC000076-020,0.0369,,mg/L,7.7,0.0046,0.0012,0.0042,0.0046,0.0049
Au,PATRON,0.5222,,mg/L,2.5,0.0152,0.001,0.0156,0.0149,0.0151
Au,BLANCO,0.0075,,mg/L,51.7,0.0002,0.0012,0.0001,0.0003,0.0002
Au,BLANCO REACTIVO,0,,mg/L,13.3,-0.0011,-0.0001,-0.0009,-0.0012,-0.0012
Au,EC000076-021,0.0182,,mg/L,22.1,0.0023,0.001,0.0026,0.0017,0.0025
