Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.62
Cabeza puntual retorno,Cu 324.75,0.748
Celda #(F1+F2),Cu 324.75,0.729
Puntual Noroeste,Cu 324.75,0.98
Tubo 3,Cu 324.75,0.808
NE Tubo 2,Cu 324.75,0.197
NE Tubo 4,Cu 324.75,0.652
Especial 1,Cu 324.75,0.08
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.109
Especial 5,Cu 324.75,0.097
Columna #1,Cu 324.75,0.556
Columna #2,Cu 324.75,0.547
Columna #3,Cu 324.75,0.528
Columna #4,Cu 324.75,0.488
Columna #5,Cu 324.75,0.451
Comp. Cola Columna,Cu 324.75,0.457
Barren,Cu 324.75,0.463
Barren Patios,Cu 324.75,0.437
NE Tubo 1,Cu 324.75,2.287
NE Tubo 5,Cu 324.75,0.587
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,6.942
Celda # 11-A,Cu 324.75,0.055
Celda # 11-B,Cu 324.75,0.032
Celda # 11-C,Cu 324.75,0.032
Celda #5-9,Cu 324.75,0.029
