Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.344
Cabeza puntual retorno,Cu 324.75,0.338
Celda #(F1+F2),Cu 324.75,0.229
Puntual Noroeste,Cu 324.75,0.247
Tubo 3,Cu 324.75,0.08
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.319
Especial 1,Cu 324.75,0.081
Especial 2,Cu 324.75,0.07
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.12
Columna #1,Cu 324.75,0.284
Columna #2,Cu 324.75,0.292
Columna #3,Cu 324.75,0.307
Columna #4,Cu 324.75,0.278
Columna #5,Cu 324.75,0.292
Comp. Cola Columna,Cu 324.75,0.205
Barren,Cu 324.75,0.383
Barren Patios,Cu 324.75,0.309
NE Tubo 1,Cu 324.75,0.02
NE Tubo 5,Cu 324.75,0.106
NE Tubo 6,Cu 324.75,0.716
NE Tubo 7,Cu 324.75,0.21
Celda # 11-A,Cu 324.75,1.295
Celda # 11-B,Cu 324.75,0.039
Celda # 11-C,Cu 324.75,0.366
Celda #5-9,Cu 324.75,1.876
