Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.973
Columna #2,Cu 324.75,0.794
Columna #3,Cu 324.75,0.637
Columna #4,Cu 324.75,0.573
Columna #5,Cu 324.75,0.505
Comp. Cabeza Columna,Cu 324.75,1.040
Comp. Cola Columna,Cu 324.75,0.471
Barren,Cu 324.75,0.708
Cabeza puntual retorno,Cu 324.75,1.051
Celda # 11-A,Cu 324.75,6.821
Celda # 11-B,Cu 324.75,0.296
Celda # 11-C,Cu 324.75,0.085
Celda #5-9,Cu 324.75,0.028
Celda #(F1+F2),Cu 324.75,1.016
NE Tubo 2,Cu 324.75,1.036
NE Tubo 4,Cu 324.75,0.319
NE Tubo 5,Cu 324.75,0.555
NE Tubo 6,Cu 324.75,0.439
NE Tubo 7,Cu 324.75,1.102
Puntual Noroeste,Cu 324.75,0.905
Barren Patios,Cu 324.75,0.785
Tubo 3,Cu 324.75,1.561
Especial 1,Cu 324.75,0.278
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,6.357
Especial 4,Cu 324.75,4.594
Especial 5,Cu 324.75,0.080
