Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.09
Celda # 11-B,Au 242.80,0.023
Celda # 11-C,Au 242.80,0.008
Celda #5-9,Au 242.80,0.103
Especial 1,Au 242.80,0.082
Especial 2,Au 242.80,0.085
Especial 3,Au 242.80,0.023
Especial 4,Au 242.80,0.005
Especial 5,Au 242.80,0.094
Columna #1,Au 242.80,0.047
Columna #2,Au 242.80,0.034
Columna #3,Au 242.80,0.023
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.002
Comp. Cabeza Columna,Au 242.80,0.065
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.054
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.128
NE Tubo 4,Au 242.80,0.023
NE Tubo 5,Au 242.80,0.003
NE Tubo 6,Au 242.80,0.01
NE Tubo 7,Au 242.80,0.027
Puntual Noroeste,Au 242.80,0.057
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.053
