Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.841
Comp. Cola Columna,Cu 324.75,0.819
Barren,Cu 324.75,0.846
Cabeza puntual retorno,Cu 324.75,0.867
Celda # 11-A,Cu 324.75,0.818
Celda # 11-B,Cu 324.75,0.396
Celda # 11-C,Cu 324.75,0.09
Celda # 6-F2,Cu 324.75,0.088
Celda #5-9,Cu 324.75,0.025
Celda #(F1+F2),Cu 324.75,0.596
NE Tubo 1,Cu 324.75,0.043
NE Tubo 2,Cu 324.75,0.081
NE Tubo 4,Cu 324.75,0.1
NE Tubo 5,Cu 324.75,0.057
NE Tubo 6,Cu 324.75,0.062
NE Tubo 7,Cu 324.75,1.499
Puntual Noroeste,Cu 324.75,0.653
Barren Patios,Cu 324.75,0.888
Tubo 3,Cu 324.75,1.588
Especial 1,Cu 324.75,0.112
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,1.033
Especial 4,Cu 324.75,2.05
Especial 5,Cu 324.75,0.244
