Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.097
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.014
Cabeza puntual retorno,Au 242.80,0.093
Celda # 11-A,Au 242.80,0.053
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.163
Celda #5-9,Au 242.80,0.042
Celda #(F1+F2),Au 242.80,0.093
NE Tubo 1,Au 242.80,0.013
NE Tubo 2,Au 242.80,0.096
NE Tubo 4,Au 242.80,0.055
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.049
Puntual Noroeste,Au 242.80,0.094
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.184
Especial 1,Au 242.80,0.065
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.061
Especial 6,Au 242.80,0.003
