Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.534
Cabeza puntual retorno,Cu 324.75,0.588
Celda #(F1+F2),Cu 324.75,0.636
Puntual Noroeste,Cu 324.75,0.394
Tubo 3,Cu 324.75,0.794
NE Tubo 2,Cu 324.75,0.085
NE Tubo 4,Cu 324.75,0.057
Especial 1,Cu 324.75,0.064
Especial 2,Cu 324.75,0.057
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.118
Especial 5,Cu 324.75,0.873
Comp. Cola Columna,Cu 324.75,0.528
Barren,Cu 324.75,0.515
Barren Patios,Cu 324.75,0.497
NE Tubo 1,Cu 324.75,0.057
NE Tubo 5,Cu 324.75,0.06
NE Tubo 6,Cu 324.75,0.055
NE Tubo 7,Cu 324.75,0.157
Celda # 11-A,Cu 324.75,0.12
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.098
Celda # 6-F2,Cu 324.75,2.87
Celda #5-9,Cu 324.75,0.706
