Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.578
Cabeza puntual retorno,Cu 324.75,0.610
Celda #(F1+F2),Cu 324.75,0.617
Puntual Noroeste,Cu 324.75,0.090
Tubo 3,Cu 324.75,0.068
Comp. Cola Columna,Cu 324.75,0.450
Barren,Cu 324.75,0.559
Celda # 11-A,Cu 324.75,0.200
Celda # 11-B,Cu 324.75,0.234
Celda # 11-C,Cu 324.75,0.073
Celda #5-9,Cu 324.75,0.319
NE Tubo 1,Cu 324.75,0.008
NE Tubo 2,Cu 324.75,0.893
NE Tubo 4,Cu 324.75,0.010
NE Tubo 5,Cu 324.75,0.013
NE Tubo 6,Cu 324.75,0.004
NE Tubo 7,Cu 324.75,0.136
Barren Patios,Cu 324.75,0.663
Especial 1,Cu 324.75,0.034
Especial 2,Cu 324.75,0.001
Especial 3,Cu 324.75,0.058
Especial 4,Cu 324.75,0.048
Especial 5,Cu 324.75,0.060
Columna #1,Cu 324.75,0.552
Columna #2,Cu 324.75,0.562
Columna #3,Cu 324.75,0.607
Columna #4,Cu 324.75,0.596
Columna #5,Cu 324.75,0.592
