Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.995
Cabeza puntual retorno,Cu 324.75,0.919
Celda #(F1+F2),Cu 324.75,0.887
Puntual Noroeste,Cu 324.75,1.392
Tubo 3,Cu 324.75,0.951
NE Tubo 2,Cu 324.75,0.415
NE Tubo 4,Cu 324.75,2.453
Especial 1,Cu 324.75,0.026
Especial 2,Cu 324.75,0.016
Especial 3,Cu 324.75,0.037
Especial 4,Cu 324.75,0.028
Especial 5,Cu 324.75,0.041
Comp. Cola Columna,Cu 324.75,0.823
Barren,Cu 324.75,0.928
Barren Patios,Cu 324.75,0.889
NE Tubo 1,Cu 324.75,0.44
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.137
NE Tubo 7,Cu 324.75,4.479
Celda # 11-A,Cu 324.75,0.052
Celda # 11-B,Cu 324.75,0.025
Celda # 11-C,Cu 324.75,0.039
Celda # 6-F2,Cu 324.75,0.027
Celda #5-9,Cu 324.75,0.027
