Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.786
Comp. Cola Columna,Cu 324.75,0.542
Barren,Cu 324.75,0.617
Cabeza puntual retorno,Cu 324.75,0.766
Celda # 11-A,Cu 324.75,0.172
Celda # 11-B,Cu 324.75,0.433
Celda # 11-C,Cu 324.75,0.199
Celda #5-9,Cu 324.75,3.153
Celda #(F1+F2),Cu 324.75,1.08
NE Tubo 1,Cu 324.75,0.089
NE Tubo 2,Cu 324.75,0.975
NE Tubo 4,Cu 324.75,0.112
NE Tubo 5,Cu 324.75,0.108
NE Tubo 6,Cu 324.75,0.141
NE Tubo 7,Cu 324.75,0.956
Puntual Noroeste,Cu 324.75,0.7
Barren Patios,Cu 324.75,0.882
Tubo 3,Cu 324.75,0.962
Especial 1,Cu 324.75,0.166
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.107
Especial 4,Cu 324.75,0.118
Especial 5,Cu 324.75,0.693
Columna #1,Cu 324.75,0.886
Columna #2,Cu 324.75,0.877
Columna #3,Cu 324.75,0.884
Columna #5,Cu 324.75,0.885
