Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.171
Cabeza puntual retorno,Cu 324.75,2.437
Celda #(F1+F2),Cu 324.75,3.074
Puntual Noroeste,Cu 324.75,2.727
Tubo 3,Cu 324.75,0.424
Comp. Cola Columna,Cu 324.75,2.139
Barren,Cu 324.75,1.999
Celda # 11-A,Cu 324.75,0.110
Celda # 11-B,Cu 324.75,0.162
Celda # 11-C,Cu 324.75,0.223
Celda #5-9,Cu 324.75,0.075
NE Tubo 1,Cu 324.75,9.984
NE Tubo 2,Cu 324.75,0.918
NE Tubo 4,Cu 324.75,0.085
NE Tubo 5,Cu 324.75,6.766
NE Tubo 6,Cu 324.75,9.799
NE Tubo 7,Cu 324.75,2.008
Barren Patios,Cu 324.75,2.038
Especial 1,Cu 324.75,0.104
Especial 2,Cu 324.75,0.143
Especial 3,Cu 324.75,0.103
Especial 4,Cu 324.75,0.100
Especial 5,Cu 324.75,0.950
Columna #1,Cu 324.75,2.346
Columna #2,Cu 324.75,2.380
Columna #3,Cu 324.75,2.363
Columna #4,Cu 324.75,2.273
Columna #5,Cu 324.75,2.178
