Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.443
Comp. Cola Columna,Cu 324.75,0.22
Barren,Cu 324.75,0.266
Cabeza puntual retorno,Cu 324.75,0.413
Columna #1,Cu 324.75,0.455
Columna #2,Cu 324.75,0.427
Columna #3,Cu 324.75,0.378
Columna #4,Cu 324.75,0.304
Columna #5,Cu 324.75,0.272
Celda # 11-A,Cu 324.75,0.16
Celda # 11-B,Cu 324.75,0.076
Celda # 11-C,Cu 324.75,0.052
Celda #5-9,Cu 324.75,0.036
Celda #(F1+F2),Cu 324.75,0.511
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.412
NE Tubo 4,Cu 324.75,0.386
NE Tubo 5,Cu 324.75,0.185
NE Tubo 6,Cu 324.75,0.616
NE Tubo 7,Cu 324.75,0.581
Puntual Noroeste,Cu 324.75,0.518
Tubo 3,Cu 324.75,0.71
Especial 1,Cu 324.75,0.064
Especial 2,Cu 324.76,0.034
Especial 3,Cu 324.77,0.182
Especial 4,Cu 324.78,0.202
Especial 5,Cu 324.79,0.054
