Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.175
Comp. Cola Columna,Cu 324.75,0.167
Barren,Cu 324.75,0.225
Cabeza puntual retorno,Cu 324.75,0.13
Celda # 11-A,Cu 324.75,0.151
Celda # 11-B,Cu 324.75,0.276
Celda # 11-C,Cu 324.75,0.039
Celda # 6-F2,Cu 324.75,0.002
Celda #5-9,Cu 324.75,0.205
Celda #(F1+F2),Cu 324.75,0.154
NE Tubo 1,Cu 324.75,0.016
NE Tubo 2,Cu 324.75,0.04
NE Tubo 4,Cu 324.75,0.126
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,0.733
Puntual Noroeste,Cu 324.75,0.153
Barren Patios,Cu 324.75,0.212
Tubo 3,Cu 324.75,0.022
Especial 1,Cu 324.75,0.045
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.042
Especial 5,Cu 324.75,0.048
