Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.136
Columna #2,Au 242.80,0.103
Columna #3,Au 242.80,0.075
Columna #4,Au 242.80,0.05
Columna #5,Au 242.80,0.033
Comp. Cabeza Columna,Au 242.80,0.179
Cabeza puntual retorno,Au 242.80,0.178
Celda # 11-A,Au 242.80,0.094
Celda # 11-B,Au 242.80,0.079
Celda # 11-C,Au 242.80,0.028
Celda #5-9,Au 242.80,0.079
Celda #(F1+F2),Au 242.80,0.19
NE Tubo 2,Au 242.80,0.132
NE Tubo 4,Au 242.80,0.312
NE Tubo 5,Au 242.80,0.373
NE Tubo 6,Au 242.80,0.259
NE Tubo 7,Au 242.80,0.14
Puntual Noroeste,Au 242.80,0.188
Tubo 3,Au 242.80,0.101
Especial 1,Au 242.80,0.052
Especial 2,Au 242.80,0.067
Especial 3,Au 242.80,0.044
Especial 4,Au 242.80,0.042
Especial 5,Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.024
Barren,Au 242.80,0.03
NE Tubo 1,Au 242.80,0.007
Barren Patios,Au 242.80,0.023
