Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.266
Comp. Cola Columna,Cu 324.75,0.223
Barren,Cu 324.75,0.35
Cabeza puntual retorno,Cu 324.75,0.255
Celda # 11-A,Cu 324.75,0.283
Celda # 11-B,Cu 324.75,0.108
Celda # 11-C,Cu 324.75,0.038
Celda # 6-F2,Cu 324.75,0.075
Celda #5-9,Cu 324.75,0.029
Celda #(F1+F2),Cu 324.75,0.239
NE Tubo 1,Cu 324.75,0.043
NE Tubo 2,Cu 324.75,0.114
NE Tubo 4,Cu 324.75,0.144
NE Tubo 5,Cu 324.75,0.107
NE Tubo 6,Cu 324.75,0.331
NE Tubo 7,Cu 324.75,0.476
Puntual Noroeste,Cu 324.75,0.249
Barren Patios,Cu 324.75,0.338
Tubo 3,Cu 324.75,0.357
Especial 1,Cu 324.75,0.123
Especial 2,Cu 324.75,0.06
Especial 3,Cu 324.75,0.369
Especial 4,Cu 324.75,0.898
Especial 5,Cu 324.75,0.141
