Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.491
Cabeza puntual retorno,Cu 324.75,0.453
Celda #(F1+F2),Cu 324.75,0.534
Puntual Noroeste,Cu 324.75,0.419
Tubo 3,Cu 324.75,0.799
Comp. Cola Columna,Cu 324.75,0.206
Barren,Cu 324.75,0.304
Celda # 11-A,Cu 324.75,0.177
Celda # 11-B,Cu 324.75,0.180
Celda # 11-C,Cu 324.75,0.153
Celda # 6-F2,Cu 324.75,0.208
Celda #5-9,Cu 324.75,0.476
NE Tubo 1,Cu 324.75,0.123
NE Tubo 2,Cu 324.75,0.130
NE Tubo 4,Cu 324.75,0.168
NE Tubo 5,Cu 324.75,0.131
NE Tubo 6,Cu 324.75,0.129
NE Tubo 7,Cu 324.75,0.248
Barren Patios,Cu 324.75,0.318
Especial 1,Cu 324.75,0.143
Especial 2,Cu 324.75,0.140
Especial 3,Cu 324.75,0.194
Especial 4,Cu 324.75,0.197
Especial 5,Cu 324.75,0.152
