Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.828
Comp. Cola Columna,Cu 324.75,1.649
Barren,Cu 324.75,1.459
Cabeza puntual retorno,Cu 324.75,1.788
Celda # 11-A,Cu 324.75,0.156
Celda # 11-B,Cu 324.75,0.043
Celda # 11-C,Cu 324.75,3.961
Celda # 6-F2,Cu 324.75,0.023
Celda #5-9,Cu 324.75,0.100
Celda #(F1+F2),Cu 324.75,1.754
NE Tubo 1,Cu 324.75,0.021
NE Tubo 2,Cu 324.75,0.031
NE Tubo 4,Cu 324.75,1.662
NE Tubo 5,Cu 324.75,1.659
NE Tubo 6,Cu 324.75,0.122
NE Tubo 7,Cu 324.75,7.282
Puntual Noroeste,Cu 324.75,1.683
Barren Patios,Cu 324.75,1.337
Tubo 3,Cu 324.75,0.165
Especial 1,Cu 324.75,0.058
Especial 2,Cu 324.75,0.046
Especial 3,Cu 324.75,0.177
Especial 4,Cu 324.75,0.264
Especial 5,Cu 324.75,0.043
