Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.541
Comp. Cola Columna,Cu 324.75,0.479
Barren,Cu 324.75,0.455
Cabeza puntual retorno,Cu 324.75,0.521
Celda # 11-A,Cu 324.75,0.653
Celda # 11-B,Cu 324.75,0.892
Celda # 11-C,Cu 324.75,0.499
Celda #5-9,Cu 324.75,2.754
Celda #(F1+F2),Cu 324.75,0.628
NE Tubo 1,Cu 324.75,0.049
NE Tubo 2,Cu 324.75,1.632
NE Tubo 4,Cu 324.75,0.126
NE Tubo 5,Cu 324.75,0.667
NE Tubo 6,Cu 324.75,1.753
NE Tubo 7,Cu 324.75,1.120
Puntual Noroeste,Cu 324.75,0.631
Barren Patios,Cu 324.75,0.661
Tubo 3,Cu 324.75,0.418
Especial 1,Cu 324.75,0.097
Especial 2,Cu 324.75,0.058
Especial 3,Cu 324.75,0.094
Especial 4,Cu 324.75,0.104
Especial 5,Cu 324.75,0.328
Columna #1,Cu 324.75,0.642
Columna #2,Cu 324.75,0.678
Columna #3,Cu 324.75,0.683
Columna #4,Cu 324.75,0.708
Columna #5,Cu 324.75,0.716
