Ag,BLANCO REACTIVO,0,,mg/L,0.0008,0.0004,0.0007,0.0013
Ag,SA000034-021,0.0169,,mg/L,0.0001,-0.0004,0.0003,0.0004
Ag,SA000034-022,3.5378,,mg/L,0.0141,0.0139,0.0137,0.0145
Ag,SA000034-023,3.4883,,mg/L,0.014,0.0137,0.0139,0.0143
Ag,SA000034-024,2.635,,mg/L,0.0105,0.0107,0.0105,0.0104
Ag,SA000034-025,0.0138,,mg/L,0.0001,0.0001,0.0005,-0.0004
Ag,SA000034-026,2.4903,,mg/L,0.0098,0.0106,0.0094,0.0096
Ag,SA000034-027,4.0285,,mg/L,0.0162,0.0169,0.016,0.0156
Ag,SA000034-028,1.5489,,mg/L,0.0061,0.0057,0.0057,0.007
Ag,SA000034-029,1.6691,,mg/L,0.0067,0.0068,0.0062,0.0071
Ag,SA000034-030,1.4217,,mg/L,0.0057,0.0048,0.0062,0.0059
Ag,PATRON,0.9937,,mg/L,0.0953,0.1025,0.0863,0.0973
Ag,BLANCO,0.0067,,mg/L,0.0007,0.0005,0.0006,0.001
Ag,BLANCO REACTIVO,0,,mg/L,0.0015,0.0008,0.0016,0.0022
Ag,SA000034-031,1.7471,,mg/L,0.0069,0.0073,0.0065,0.007
Ag,SA000034-032,24.9015,,mg/L,0.0972,0.0963,0.0974,0.0979
Ag,SA000034-033,2.0954,,mg/L,0.0083,0.0081,0.0092,0.0076
Ag,SA000034-034,2.8547,,mg/L,0.0113,0.0113,0.0117,0.0108
Ag,SA000034-035,7.3798,,mg/L,0.0293,0.0291,0.029,0.0297
Ag,SA000034-036,2.4328,,mg/L,0.0096,0.0095,0.0101,0.0093
Ag,SA000034-037,4.3919,,mg/L,0.0173,0.0169,0.0179,0.0172
Ag,SA000034-038,5.6381,,mg/L,0.0227,0.0233,0.0235,0.0213
Ag,SA000034-039,1.8592,,mg/L,0.0074,0.0069,0.0085,0.0069
Ag,SA000034-040,10.4704,,mg/L,0.0417,0.0425,0.0421,0.0405
Ag,PATRON,1.0175,,mg/L,0.0976,0.0962,0.0971,0.0994
Ag,BLANCO,-0.0106,,mg/L,-0.001,-0.0013,-0.0007,-0.0011
Ag,BLANCO REACTIVO,0,,mg/L,0.0004,0.001,0.0006,-0.0003
Ag,SA000034-041,4.1224,,mg/L,0.0166,0.0169,0.0161,0.0168
Ag,SA000034-042,0,,mg/L,0,-0.0005,0.0004,0.0001
Ag,SA000034-043,3.0457,,mg/L,0.012,0.0114,0.0121,0.0126
Ag,SA000034-044,3.647,,mg/L,0.0145,0.0144,0.0142,0.0148
Ag,SA000034-045,9.9367,,mg/L,0.039,0.0389,0.0399,0.0384
Ag,SA000034-046,0.2263,,mg/L,0.0009,0.001,0.0009,0.0008
Ag,SA000034-047,3.5443,,mg/L,0.0141,0.0131,0.014,0.0151
Ag,SA000034-048,3.4878,,mg/L,0.0139,0.0127,0.0133,0.0155
Ag,SA000034-049,19.6967,,mg/L,0.0765,0.0749,0.0781,0.0764
Ag,SA000034-050,4.4899,,mg/L,0.0182,0.0181,0.0183,0.0182
Ag,PATRON,1.0254,,mg/L,0.0983,0.0957,0.0985,0.1007
Ag,BLANCO,0.0018,,mg/L,0.0002,0.0012,-0.0002,-0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0001,0.0002,0,0.0001
Ag,SA000034-051,17.3985,,mg/L,0.0682,0.0672,0.0694,0.0681
Ag,SA000034-052,6.6077,,mg/L,0.026,0.0256,0.0264,0.0261
Ag,SA000034-053,0.2457,,mg/L,0.001,0.0012,0.0007,0.0011
Ag,SA000034-054,11.3386,,mg/L,0.0452,0.0448,0.0453,0.0457
Ag,SA000034-055,6.3152,,mg/L,0.0251,0.0251,0.0256,0.0246
Ag,SA000034-056,25.1883,,mg/L,0.098,0.0987,0.098,0.0974
Ag,SA000034-057,0.1553,,mg/L,0.0006,-0.0003,0.0015,0.0006
Ag,SA000034-058,11.0353,,mg/L,0.0438,0.0434,0.0442,0.0438
Ag,SA000034-059,6.2964,,mg/L,0.0251,0.0249,0.0253,0.0252
Ag,SA000034-060,0.208,,mg/L,0.0008,0.0012,0.0011,0.0002
Ag,PATRON,1.0254,,mg/L,0.0983,0.0957,0.0985,0.1007
Ag,BLANCO,0.0018,,mg/L,0.0002,0.0012,-0.0002,-0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0001,0.0002,0,0.0001
