Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.596
Columna #2,Cu 324.75,0.559
Columna #3,Cu 324.75,0.505
Columna #4,Cu 324.75,0.490
Columna #5,Cu 324.75,0.489
Comp. Cabeza Columna,Cu 324.75,0.632
Comp. Cola Columna,Cu 324.75,0.583
Barren,Cu 324.75,0.550
Cabeza puntual retorno,Cu 324.75,0.621
Celda # 11-A,Cu 324.75,0.399
Celda # 11-B,Cu 324.75,0.074
Celda # 11-C,Cu 324.75,0.095
Celda #5-9,Cu 324.75,0.715
Celda #(F1+F2),Cu 324.75,0.514
NE Tubo 1,Cu 324.75,0.015
NE Tubo 2,Cu 324.75,0.391
NE Tubo 4,Cu 324.75,0.540
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.025
NE Tubo 7,Cu 324.75,1.257
Puntual Noroeste,Cu 324.75,0.465
Barren Patios,Cu 324.75,0.469
Tubo 3,Cu 324.75,0.363
Especial 1,Cu 324.75,0.142
Especial 2,Cu 324.75,0.073
Especial 3,Cu 324.75,0.061
Especial 4,Cu 324.75,0.051
Especial 5,Cu 324.75,0.041
