"Analista","JGS"
"Fecha de inicio","10:33 a. m. 16/01/2023"
"Hoja de trabajo","Sa000045_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",0.9966,"","mg/L",2.0,0.1047,0.0001,0.1067,0.1025,0.1050
"Ag","BLANCO",0.0015,"","mg/L",">100",0.0002,-0.0006,0.0007,-0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",61.1,0.0006,-0.0004,0.0010,0.0002,0.0006
"Ag","SA000045-001",5.5202,"","mg/L",3.7,0.0240,0.0011,0.0246,0.0243,0.0230
"Ag","SA000045-002",4.9491,"","mg/L",2.7,0.0212,0.0018,0.0208,0.0210,0.0219
"Ag","SA000045-003",2.5114,"","mg/L",9.9,0.0109,0.0023,0.0108,0.0098,0.0120
"Ag","SA000045-004",2.3397,"","mg/L",3.3,0.0102,0.0021,0.0099,0.0105,0.0101
"Ag","SA000045-005",2.7525,"","mg/L",2.7,0.0117,0.0015,0.0121,0.0114,0.0116
"Ag","PATRON",0.9797,"","mg/L",2.2,0.1030,-0.0015,0.1052,0.1029,0.1007
"Ag","SA000045-006",9.0506,"","mg/L",1.5,0.0388,0.0021,0.0389,0.0393,0.0382
"Ag","SA000045-007",2.2549,"","mg/L",7.6,0.0095,0.0017,0.0103,0.0094,0.0089
"Ag","SA000045-008",-0.0174,"","mg/L",">100",-0.0001,0.0009,0.0000,0.0003,-0.0004
"Ag","SA000045-009",2.7839,"","mg/L",2.6,0.0120,0.0014,0.0124,0.0117,0.0121
"Ag","SA000045-010",3.0107,"","mg/L",2.1,0.0129,0.0014,0.0128,0.0132,0.0127
"Ag","PATRON",1.0016,"","mg/L",1.2,0.1054,-0.0001,0.1045,0.1048,0.1068
"Ag","BLANCO",0.0050,"","mg/L",46.5,0.0005,-0.0002,0.0008,0.0005,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",66.0,0.0007,-0.0007,0.0013,0.0006,0.0003
"Ag","SA000045-011",9.6709,"","mg/L",2.7,0.0410,0.0018,0.0397,0.0418,0.0413
"Ag","SA000045-012",10.4843,"","mg/L",2.7,0.0443,0.0042,0.0440,0.0433,0.0457
"Ag","SA000045-013",6.4386,"","mg/L",1.1,0.0272,0.0021,0.0271,0.0276,0.0271
"Ag","SA000045-014",6.5476,"","mg/L",1.8,0.0280,0.0022,0.0285,0.0281,0.0275
"Ag","SA000045-015",14.0792,"","mg/L",3.0,0.0596,0.0020,0.0584,0.0588,0.0617
"Ag","PATRON",0.9917,"","mg/L",1.5,0.1043,-0.0002,0.1028,0.1041,0.1060
"Ag","SA000045-016",1.8737,"","mg/L",6.3,0.0079,0.0017,0.0078,0.0085,0.0075
"Ag","SA000045-017",10.3927,"","mg/L",1.3,0.0443,0.0030,0.0447,0.0444,0.0437
"Ag","SA000045-019",2.5835,"","mg/L",5.2,0.0108,0.0008,0.0113,0.0102,0.0110
"Ag","SA000045-020",-0.1166,"","mg/L",91.8,-0.0005,-0.0002,0.0000,-0.0006,-0.0009
"Ag","PATRON",0.9921,"","mg/L",1.2,0.1028,0.0000,0.1032,0.1014,0.1037
"Ag","BLANCO",0.0041,"","mg/L",">100",0.0004,-0.0007,0.0010,-0.0005,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",30.3,0.0015,-0.0013,0.0020,0.0011,0.0015
"Ag","SA000045-021",2.3975,"","mg/L",1.0,0.0101,0.0003,0.0101,0.0103,0.0101
"Ag","SA000045-022",25.4959,"","mg/L",2.2,0.1080,0.0008,0.1053,0.1101,0.1086
"Ag","PATRON",1.0187,"","mg/L",1.3,0.1055,-0.0021,0.1047,0.1071,0.1048
"Ag","BLANCO",-0.0030,"","mg/L",">100",-0.0003,-0.0024,-0.0001,-0.0010,0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",21.5,0.0009,-0.0008,0.0008,0.0011,0.0008
