Analista,,,,,,,,,,
Fecha de inicio,18/01/2023 06:33 a. m.  GMT: 18/01/2023 12:33 p. m.,,,,,,,,,
Hoja de trabajo,SA000063_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,24.8,0.0002,-0.0002,0.0002,0.0002,0.0002
,PATRÓN 1,0.5,,mg/L,0.9,0.0135,0,0.0134,0.0136,0.0135
,PATRÓN 2,1,,mg/L,0.2,0.0276,0.0001,0.0277,0.0276,0.0276
,PATRÓN 3,2,,mg/L,0.5,0.0561,0.0001,0.0558,0.0563,0.0562
,PATRÓN 4,5,,mg/L,0.2,0.147,0.0004,0.1467,0.1472,0.1471
,PATRÓN 5,10,,mg/L,0.7,0.2866,0.0006,0.2854,0.2854,0.2891
,PATRON,0.5174,,mg/L,1.8,0.0141,0,0.0144,0.014,0.0139
,BLANCO,0.0122,,mg/L,93.3,0.0003,-0.0002,0.0001,0.0007,0.0002
,BLANCO REACTIVO,0,,mg/L,38.7,0.0004,-0.0004,0.0002,0.0005,0.0003
,SA000063-001,0.3778,,mg/L,0.6,0.045,-0.0005,0.0453,0.045,0.0448
,SA000063-002,0.1715,,mg/L,0.6,0.0201,-0.0003,0.0201,0.0202,0.02
,SA000063-003,0.1771,,mg/L,0.8,0.0208,-0.0005,0.0207,0.0208,0.021
,SA000063-004,0.188,,mg/L,1,0.022,-0.0003,0.0218,0.0222,0.0222
,SA000063-005,0.173,,mg/L,1.1,0.0202,-0.0003,0.02,0.0201,0.0204
,PATRON,0.4896,,mg/L,1.8,0.0133,-0.0006,0.0132,0.0132,0.0136
,SA000063-006,0.1935,,mg/L,1.7,0.0228,-0.0005,0.0226,0.0232,0.0225
,SA000063-007,0.0022,,mg/L,46.9,0.0003,-0.0004,0.0003,0.0001,0.0004
,SA000063-008,0.0671,,mg/L,0.6,0.0078,-0.0005,0.0078,0.0078,0.0077
,SA000063-009,0.0318,,mg/L,7.5,0.0037,-0.0006,0.0036,0.0034,0.004
,SA000063-010,0.0754,,mg/L,0.7,0.0087,-0.0003,0.0088,0.0087,0.0088
,PATRON,0.4953,,mg/L,2.2,0.0135,-0.0008,0.0132,0.0134,0.0138
,BLANCO,0.0067,,mg/L,62.6,0.0002,-0.0007,0.0002,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,62.6,0.0005,-0.0006,0.0009,0.0004,0.0003
,SA000063-011,0.115,,mg/L,2.9,0.0134,-0.0007,0.013,0.0137,0.0135
,SA000063-012,0.0225,,mg/L,2.9,0.0026,-0.0007,0.0027,0.0026,0.0025
,SA000063-013,0.0615,,mg/L,2.7,0.0071,-0.0007,0.0069,0.0073,0.007
,SA000063-014,0.058,,mg/L,1.7,0.0067,-0.0007,0.0067,0.0066,0.0068
,SA000063-015,0.0072,,mg/L,26.3,0.0008,-0.0009,0.0006,0.0011,0.0008
,PATRON,0.4924,,mg/L,0.3,0.0134,-0.001,0.0134,0.0134,0.0134
,SA000063-016,0.1125,,mg/L,1.6,0.0131,-0.0007,0.013,0.013,0.0134
,SA000063-017,0.0544,,mg/L,3.6,0.0063,-0.001,0.0061,0.0063,0.0065
,SA000063-018,0.7838,,mg/L,0.7,0.0966,-0.0007,0.0961,0.0964,0.0973
,SA000063-019,0.0524,,mg/L,2.2,0.0061,-0.0008,0.0062,0.006,0.0059
,SA000063-020,1.7961,,mg/L,0.7,0.2249,-0.0005,0.2232,0.2252,0.2263
,PATRON,0.5053,,mg/L,2.4,0.0138,-0.0012,0.0141,0.0136,0.0135
,BLANCO REACTIVO,0,,mg/L,22.3,0.0009,-0.0009,0.001,0.0011,0.0007
,BLANCO,-0.0104,,mg/L,>100,-0.0003,-0.0017,-0.0003,0.0002,-0.0007
,SA000063-021,0.0269,,mg/L,5.5,0.0031,-0.0014,0.003,0.0031,0.0033
,SA000063-022,0.0205,,mg/L,16.4,0.0024,-0.0015,0.0027,0.002,0.0024
,SA000063-023,0.0563,,mg/L,2.6,0.0065,-0.0013,0.0067,0.0064,0.0065
,SA000063-024,0.0314,,mg/L,4.2,0.0036,-0.0013,0.0035,0.0038,0.0036
,SA000063-025,0.236,,mg/L,0.5,0.0279,-0.0011,0.0279,0.028,0.0278
,PATRON,0.4837,,mg/L,0.2,0.0132,-0.0016,0.0132,0.0131,0.0132
,SA000063-026,0.1285,,mg/L,1.2,0.015,-0.0013,0.0151,0.0151,0.0148
,SA000063-027,0.1656,,mg/L,0.7,0.0192,-0.0014,0.0193,0.0191,0.0192
,SA000063-028,0.1084,,mg/L,3.3,0.0126,-0.0014,0.0122,0.013,0.0126
,SA000063-029,0.5376,,mg/L,0.2,0.0653,-0.0014,0.0654,0.0654,0.0651
,SA000063-030,0.0249,,mg/L,4.2,0.0029,-0.0016,0.0027,0.003,0.0029
,PATRON,0.4911,,mg/L,1.9,0.0134,-0.0019,0.0131,0.0135,0.0136
,BLANCO,0.0064,,mg/L,78.6,0.0002,-0.0021,0.0003,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,35.6,0.0008,-0.0009,0.0007,0.0011,0.0006
,SA000063-031,0.2264,,mg/L,0,0.0267,-0.0014,0.0267,0.0267,0.0267
,SA000063-032,0.0278,,mg/L,5.7,0.0032,-0.0017,0.0031,0.0031,0.0034
,PATRON,0.4922,,mg/L,1,0.0134,-0.0018,0.0133,0.0135,0.0134
,BLANCO,0.0017,,mg/L,>100,0,-0.0017,-0.0002,0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,7.8,0.0011,-0.0013,0.001,0.0011,0.0012
,,,,mg/L,,,,,,
