Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,9.498
Comp. Cola Columna,Cu 324.75,9.507
Barren,Cu 324.75,9.762
Cabeza puntual retorno,Cu 324.75,9.463
Celda # 11-A,Cu 324.75,22.19
Celda # 11-B,Cu 324.75,56.71
Celda # 11-C,Cu 324.75,38.26
Celda # 6-F2,Cu 324.75,20.82
Celda #5-9,Cu 324.75,0.135
Celda #(F1+F2),Cu 324.75,1.539
NE Tubo 1,Cu 324.75,30.82
NE Tubo 2,Cu 324.75,0.584
NE Tubo 4,Cu 324.75,1.332
NE Tubo 5,Cu 324.75,0.496
NE Tubo 6,Cu 324.75,0.43
NE Tubo 7,Cu 324.75,0.697
Puntual Noroeste,Cu 324.75,1.059
Barren Patios,Cu 324.75,9.148
Tubo 3,Cu 324.75,1.223
Especial 1,Cu 324.75,0.162
Especial 2,Cu 324.75,0.125
Especial 3,Cu 324.75,0.2
Especial 4,Cu 324.75,0.216
Especial 5,Cu 324.75,0.146
