Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.201
Cabeza puntual retorno,Cu 324.75,2.46
Celda #(F1+F2),Cu 324.75,3.542
Puntual Noroeste,Cu 324.75,0.341
Tubo 3,Cu 324.75,0.21
NE Tubo 2,Cu 324.75,0.102
NE Tubo 4,Cu 324.75,0.099
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.07
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.216
Especial 5,Cu 324.75,0.096
Comp. Cola Columna,Cu 324.75,2.277
Barren,Cu 324.75,2.04
Barren Patios,Cu 324.75,2.527
NE Tubo 1,Cu 324.75,0.045
NE Tubo 5,Cu 324.75,0.074
NE Tubo 6,Cu 324.75,0.049
NE Tubo 7,Cu 324.75,1.097
Celda # 11-A,Cu 324.75,0.191
Celda # 11-B,Cu 324.75,0.262
Celda # 11-C,Cu 324.75,0.1
Celda # 6-F2,Cu 324.75,6.357
Celda #5-9,Cu 324.75,0.06
