Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.17
Cabeza puntual retorno,Au 242.80,0.169
Celda #(F1+F2),Au 242.80,0.184
Puntual Noroeste,Au 242.80,0.189
Barren Patios,Au 242.80,0.009
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.088
Celda # 11-B,Au 242.80,0.062
Celda # 11-C,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.114
NE Tubo 4,Au 242.80,0.304
NE Tubo 5,Au 242.80,0.356
NE Tubo 6,Au 242.80,0.235
NE Tubo 7,Au 242.80,0.121
Especial 1,Au 242.80,0.052
Especial 2,Au 242.80,0.061
Especial 3,Au 242.80,0.035
Especial 4,Au 242.80,0.027
Especial 5,Au 242.80,0.064
Celda #5-9,Au 242.80,0.064
Tubo 3,Au 242.80,0.097
Columna #1,Au 242.80,0.107
Columna #2,Au 242.80,0.069
Columna #3,Au 242.80,0.038
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.011
