Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.054
Comp. Cola Columna,Cu 324.75,1.304
Barren,Cu 324.75,0.878
Cabeza puntual retorno,Cu 324.75,1.062
Celda # 11-A,Cu 324.75,0.139
Celda # 11-B,Cu 324.75,0.189
Celda # 11-C,Cu 324.75,0.067
Celda # 6-F2,Cu 324.75,0.117
Celda #5-9,Cu 324.75,2.870
Celda #(F1+F2),Cu 324.75,1.294
NE Tubo 1,Cu 324.75,0.017
NE Tubo 2,Cu 324.75,0.849
NE Tubo 4,Cu 324.75,0.033
NE Tubo 5,Cu 324.75,0.025
NE Tubo 6,Cu 324.75,0.027
NE Tubo 7,Cu 324.75,0.753
Puntual Noroeste,Cu 324.75,0.518
Tubo 3,Cu 324.75,0.723
Especial 1,Cu 324.75,0.107
Especial 2,Cu 324.75,0.122
Especial 3,Cu 324.75,0.028
Especial 4,Cu 324.75,0.059
Especial 5,Cu 324.75,0.548
