Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.551
Cabeza puntual retorno,Ag 328.07,0.548
Celda #(F1+F2),Ag 328.07,0.536
Comp. Cola Columna,Ag 328.07,0.349
Barren,Ag 328.07,0.347
Celda # 11-A,Ag 328.07,0.022
Celda # 11-B,Ag 328.07,0.029
Celda # 11-C,Ag 328.07,0.019
Celda #5-9,Ag 328.07,0.036
Especial 1,Ag 328.07,0.045
Especial 2,Ag 328.07,0.050
Especial 3,Ag 328.07,0.028
Especial 4,Ag 328.07,0.033
Especial 5,Ag 328.07,0.041
Columna #1,Ag 328.07,0.544
Columna #2,Ag 328.07,0.506
Columna #3,Ag 328.07,0.479
Columna #4,Ag 328.07,0.438
Columna #5,Ag 328.07,0.390
NE Tubo1,Ag 328.07,0.593
NE Tubo 2,Ag 328.07,0.107
NE Tubo 4,Ag 328.07,1.312
NE Tubo 5,Ag 328.07,0.514
NE Tubo 6,Ag 328.07,0.846
NE Tubo 7,Ag 328.07,0.721
Puntual Noroeste,Ag 328.07,0.731
Barren Patios,Ag 328.07,0.357
Tubo 3,Ag 328.07,0.726
