Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.506
Comp. Cola Columna,Cu 324.75,1.553
Barren,Cu 324.75,1.472
Cabeza puntual retorno,Cu 324.75,1.501
Celda # 11-A,Cu 324.75,0.741
Celda # 11-B,Cu 324.75,0.841
Celda # 11-C,Cu 324.75,0.311
Celda # 6-F2,Cu 324.75,0.328
Celda #5-9,Cu 324.75,4.842
Celda #(F1+F2),Cu 324.75,1.697
NE Tubo 1,Cu 324.75,0.081
NE Tubo 2,Cu 324.75,0.196
NE Tubo 4,Cu 324.75,0.697
NE Tubo 5,Cu 324.75,0.55
NE Tubo 6,Cu 324.75,1.472
NE Tubo 7,Cu 324.75,5.447
Puntual Noroeste,Cu 324.75,2.002
Barren Patios,Cu 324.75,1.571
Tubo 3,Cu 324.75,1.055
Especial 1,Cu 324.75,0.597
Especial 2,Cu 324.75,0.074
Especial 3,Cu 324.75,0.053
Especial 4,Cu 324.75,0.115
Especial 5,Cu 324.75,0.094
