Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.819
Comp. Cola Columna,Cu 324.75,3.855
Barren,Cu 324.75,3.652
Cabeza puntual retorno,Cu 324.75,3.915
Celda # 11-A,Cu 324.75,0.127
Celda # 11-B,Cu 324.75,0.089
Celda # 11-C,Cu 324.75,1.093
Celda # 6-F2,Cu 324.75,0.031
Celda #5-9,Cu 324.75,5.638
Celda #(F1+F2),Cu 324.75,4.16
NE Tubo 1,Cu 324.75,0.049
NE Tubo 2,Cu 324.75,0.079
NE Tubo 4,Cu 324.75,0.054
NE Tubo 5,Cu 324.75,0.072
NE Tubo 6,Cu 324.75,0.043
NE Tubo 7,Cu 324.75,0.628
Puntual Noroeste,Cu 324.75,4.531
Barren Patios,Cu 324.75,3.729
Tubo 3,Cu 324.75,7.065
Especial 1,Cu 324.75,2.801
Especial 2,Cu 324.75,2.843
Especial 3,Cu 324.75,0.122
Especial 4,Cu 324.75,0.073
Especial 5,Cu 324.75,2.174
