Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.737
Comp. Cola Columna,Cu 324.75,0.724
Barren,Cu 324.75,0.722
Cabeza puntual retorno,Cu 324.75,0.74
Celda # 11-A,Cu 324.75,0.544
Celda # 11-B,Cu 324.75,0.842
Celda # 11-C,Cu 324.75,5.465
Celda # 6-F2,Cu 324.75,0.062
Celda #5-9,Cu 324.75,2.163
Celda #(F1+F2),Cu 324.75,0.656
NE Tubo 1,Cu 324.75,0.009
NE Tubo 2,Cu 324.75,0.037
NE Tubo 4,Cu 324.75,0.042
NE Tubo 5,Cu 324.75,0.023
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,0.608
Puntual Noroeste,Cu 324.75,0.73
Barren Patios,Cu 324.75,0.678
Tubo 3,Cu 324.75,1.934
Especial 1,Cu 324.75,0.133
Especial 2,Cu 324.75,0.063
Especial 3,Cu 324.75,0.052
Especial 4,Cu 324.75,0.115
Especial 5,Cu 324.75,0.075
Especial 6,Cu 324.75,0.002
