Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.837
Cabeza puntual retorno,Cu 324.75,1.764
Celda #(F1+F2),Cu 324.75,2.046
Comp. Cola Columna,Cu 324.75,0.966
Celda # 11-A,Cu 324.75,0.045
Celda # 11-B,Cu 324.75,0.062
Celda # 11-C,Cu 324.75,0.016
Celda #5-9,Cu 324.75,0.024
Comp. Cola Columna,Cu 324.75,0.946
Especial 1,Cu 324.75,0.022
Especial 2,Cu 324.75,0.023
Especial 3,Cu 324.75,0.064
Especial 4,Cu 324.75,0.053
Especial 5,Cu 324.75,0.006
Columna #1,Cu 324.75,1.762
Columna #2,Cu 324.75,1.503
Columna #3,Cu 324.75,1.376
Columna #4,Cu 324.75,1.194
Columna #5,Cu 324.75,1.079
NE Tubo 1,Cu 324.75,2.456
NE Tubo 2,Cu 324.75,0.187
NE Tubo 4,Cu 324.75,0.106
NE Tubo 5,Cu 324.75,0.056
NE Tubo 6,Cu 324.75,0.384
NE Tubo 7,Cu 324.75,4.132
Puntual Noroeste,Cu 324.75,2.773
Barren Patios,Cu 324.75,1.078
Tubo 3,Cu 324.75,4.397
