Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.097
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.097
Columna #1,Au 242.80,0.07
Columna #2,Au 242.80,0.05
Columna #3,Au 242.80,0.038
Columna #4,Au 242.80,0.025
Columna #5,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.01
Celda #5-9,Au 242.80,0.062
Celda #(F1+F2),Au 242.80,0.09
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.06
NE Tubo 4,Au 242.80,0.143
NE Tubo 5,Au 242.80,0.131
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.069
Puntual Noroeste,Au 242.80,0.093
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.09
Especial 1,Au 242.80,0.045
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.068
