Analista,,,,,,,,,,
Fecha de inicio,02/02/2023 02:48,,,,,,,,,
Hoja de trabajo,Sa000216-re_6,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Ag,,,,,,,,,
,,,,,,,,,,
Método: Ag VHAAAG (Llama),,,,,,,,,,
,,,,,,,,,,
Ag,PATRON,0.989,,mg/L,1.4,0.1152,0.0007,0.1157,0.1135,0.1165
Ag,BLANCO,0.0032,,mg/L,>100,0.0004,-0.0005,0.0008,-0.0001,0.0004
Ag,BLANCO REACTIVO,0,,mg/L,14,-0.0004,0,-0.0004,-0.0004,-0.0003
Ag,SA000192-010,1.1967,,mg/L,6.9,0.0056,0.0025,0.0057,0.0059,0.0052
Ag,SA000192-011,1.1402,,mg/L,11.3,0.0054,0.002,0.0047,0.0057,0.0057
Ag,SA000192-012,0.6487,,mg/L,9.9,0.003,0.0021,0.0033,0.0027,0.0032
Ag,SA000192-013,0.6803,,mg/L,8.1,0.0032,0.0019,0.0034,0.0033,0.0029
Ag,SA000192-014,1.9076,,mg/L,5.5,0.009,0.0016,0.0087,0.0087,0.0095
Ag,PATRON,0.9953,,mg/L,1.1,0.116,0.0013,0.1172,0.1146,0.1161
Ag,SA000192-016,1.5853,,mg/L,1.5,0.0074,0.0013,0.0073,0.0075,0.0075
Ag,SA000192-018,1.3279,,mg/L,13.7,0.0062,0.0022,0.0064,0.007,0.0053
Ag,SA000192-028,1.7593,,mg/L,8,0.0083,0.0027,0.0077,0.009,0.008
Ag,SA000192-029,0.8571,,mg/L,15.4,0.004,0.0025,0.0046,0.0033,0.0042
Ag,SA000192-031,1.42,,mg/L,7,0.0067,0.0023,0.0065,0.0072,0.0063
Ag,PATRON,0.99,,mg/L,0.4,0.1154,0.0011,0.1158,0.1151,0.1152
Ag,BLANCO,-0.0091,,mg/L,27.8,-0.0011,0.0006,-0.001,-0.0008,-0.0014
Ag,BLANCO REACTIVO,0,,mg/L,23,-0.001,-0.0005,-0.0008,-0.0012,-0.0012
Ag,SA000192-032,1.5106,,mg/L,3.4,0.0071,0.0024,0.0073,0.0071,0.0069
Ag,SA000193-016,3.6898,,mg/L,4.9,0.0174,0.0029,0.0164,0.0181,0.0175
Ag,SA000193-017,0.8433,,mg/L,16.5,0.004,0.0031,0.0032,0.0045,0.0042
Ag,SA000193-018,2.9327,,mg/L,5.3,0.0138,0.0026,0.013,0.0138,0.0144
Ag,SA000193-019,2.7076,,mg/L,1.5,0.0127,0.0028,0.0128,0.0129,0.0125
Ag,PATRON,0.9909,,mg/L,1.3,0.1155,0.0015,0.1172,0.1148,0.1144
Ag,SA000193-020,1.3941,,mg/L,7.2,0.0065,0.0028,0.0064,0.0071,0.0061
Ag,SA000193-021,1.0048,,mg/L,15.4,0.0047,0.0029,0.0056,0.0044,0.0042
Ag,SA000193-022,1.1596,,mg/L,6.4,0.0055,0.0025,0.0056,0.0057,0.0051
Ag,PATRON,0.9908,,mg/L,0.4,0.1155,0.0014,0.1155,0.1158,0.115
Ag,BLANCO,-0.0041,,mg/L,38.8,-0.0005,0.0008,-0.0004,-0.0004,-0.0007
Ag,BLANCO REACTIVO,0,,mg/L,35.2,-0.0014,-0.0002,-0.0011,-0.0012,-0.002
