Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.113
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.111
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.025
Celda # 11-C,Au 242.80,0.003
Celda #5-9,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.107
NE Tubo 1,Au 242.80,0.103
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.072
NE Tubo 5,Au 242.80,0.012
NE Tubo 6,Au 242.80,0.029
NE Tubo 7,Au 242.80,0.417
Puntual Noroeste,Au 242.80,0.145
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.154
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.034
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.03
Columna #1,Au 242.80,0.076
Columna #2,Au 242.80,0.053
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.004
