Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.878
Comp. Cola Columna,Cu 324.75,1.839
Barren,Cu 324.75,1.805
Cabeza puntual retorno,Cu 324.75,1.894
Celda # 11-A,Cu 324.75,0.912
Celda # 11-B,Cu 324.75,1.054
Celda # 11-C,Cu 324.75,0.507
Celda #5-9,Cu 324.75,5.183
Celda #(F1+F2),Cu 324.75,1.917
NE Tubo 1,Cu 324.75,0.131
NE Tubo 2,Cu 324.75,0.33
NE Tubo 4,Cu 324.75,0.928
NE Tubo 5,Cu 324.75,0.787
NE Tubo 6,Cu 324.75,1.899
NE Tubo 7,Cu 324.75,6.046
Puntual Noroeste,Cu 324.75,1.942
Barren Patios,Cu 324.75,1.827
Tubo 3,Cu 324.75,1.299
Especial 1,Cu 324.75,1.112
Especial 2,Cu 324.75,0.193
Especial 3,Cu 324.75,0.222
Especial 4,Cu 324.75,0.262
Especial 5,Cu 324.75,0.24
Columna #1,Cu 324.75,1.568
Columna #2,Cu 324.75,1.534
Columna #3,Cu 324.75,1.567
Columna #4,Cu 324.75,1.526
Columna #5,Cu 324.75,1.498
