Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.095
Columna #2,Au 242.80,0.064
Columna #3,Au 242.80,0.039
Columna #4,Au 242.80,0.024
Columna #5,Au 242.80,0.014
Comp. Cabeza Columna,Au 242.80,0.128
Cabeza puntual retorno,Au 242.80,0.127
Celda #5-9,Au 242.80,0.066
Celda #(F1+F2),Au 242.80,0.134
NE Tubo 2,Au 242.80,0.068
NE Tubo 4,Au 242.80,0.169
NE Tubo 5,Au 242.80,0.18
NE Tubo 6,Au 242.80,0.069
NE Tubo 7,Au 242.80,0.169
Puntual Noroeste,Au 242.80,0.137
Tubo 3,Au 242.80,0.144
Especial 1,Au 242.80,0.068
Especial 2,Au 242.80,0.07
Especial 3,Au 242.80,0.021
Especial 4,Au 242.80,0.055
Especial 5,Au 242.80,0.068
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.026
NE Tubo 1,Au 242.80,0.006
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.015
Barren Patios,Au 242.80,0.018
