Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.413
Comp. Cola Columna,Ag 328.07,0.229
Barren,Ag 328.07,0.257
Cabeza puntual retorno,Ag 328.07,0.35
Celda # 11-A,Ag 328.07,0.045
Celda # 11-B,Ag 328.07,0.043
Celda # 11-C,Ag 328.07,0.283
Celda # 6-F2,Ag 328.07,1.266
Celda #5-9,Ag 328.07,0.479
Celda #(F1+F2),Ag 328.07,0.374
NE Tubo 1,Ag 328.07,0.031
NE Tubo 2,Ag 328.07,0.209
NE Tubo 4,Ag 328.07,0.057
NE Tubo 5,Ag 328.07,0.031
NE Tubo 6,Ag 328.07,0.023
NE Tubo 7,Ag 328.07,0.111
Puntual Noroeste,Ag 328.07,0.165
Barren Patios,Ag 328.07,0.229
Tubo 3,Ag 328.07,0.41
Especial 1,Ag 328.07,0.532
Especial 2,Ag 328.07,0.663
Especial 3,Ag 328.07,0.065
Especial 4,Ag 328.07,0.036
Especial 5,Ag 328.07,0.412
