Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.453
Comp. Cola Columna,Ag 328.07,0.239
Barren,Ag 328.07,0.316
Cabeza puntual retorno,Ag 328.07,0.463
Columna #1,Ag 328.07,0.403
Columna #2,Ag 328.07,0.373
Columna #3,Ag 328.07,0.33
Columna #4,Ag 328.07,0.291
Columna #5,Ag 328.07,0.215
Celda # 11-A,Ag 328.07,0.027
Celda # 11-B,Ag 328.07,0.104
Celda # 11-C,Ag 328.07,0.026
Celda #5-9,Ag 328.07,0.056
Celda #(F1+F2),Ag 328.07,0.451
NE Tubo 1,Ag 328.07,0.748
NE Tubo 2,Ag 328.07,0.137
NE Tubo 4,Ag 328.07,0.416
NE Tubo 5,Ag 328.07,0.06
NE Tubo 6,Ag 328.07,0.025
NE Tubo 7,Ag 328.07,0.901
Puntual Noroeste,Ag 328.07,0.548
Barren Patios,Ag 328.07,0.25
Tubo 3,Ag 328.07,0.65
Especial 1,Ag 328.07,0.037
Especial 2,Ag 328.07,0.088
Especial 3,Ag 328.07,0.031
Especial 4,Ag 328.07,0.051
Especial 5,Ag 328.07,0.055
