Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.098
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.099
Celda # 11-A,Au 242.80,0.047
Celda # 11-B,Au 242.80,0.035
Celda # 11-C,Au 242.80,0.09
Celda #5-9,Au 242.80,0.049
Celda #(F1+F2),Au 242.80,0.101
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.056
NE Tubo 4,Au 242.80,0.083
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.033
NE Tubo 7,Au 242.80,0.046
Puntual Noroeste,Au 242.80,0.107
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.147
Especial 1,Au 242.80,0.097
Especial 2,Au 242.80,0.067
Especial 3,Au 242.80,0.024
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.046
Columna #1,Au 242.80,0.062
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.01
